movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_age,wmean_age,count_female,status,bechdel_test
362,'71,2014,33341,6.41,2.167,1268760,2015-05-03,actsin,13,11,35.8461538461538,28.1113508894176,2,mixed,0
362,'71,2014,33341,6.41,2.167,1268760,2015-05-03,director,1,1,37,37,0,all male,0
623,"'night, Mother",1986,1682,7.23,2.627,441863,2016-08-02,actsin,5,1,43.4,43.1740396864977,4,mixed,3
623,"'night, Mother",1986,1682,7.23,2.627,441863,2016-08-02,writer,2,0,39,39,2,all female,3
845,(500) Days of Summer,2009,369188,7.04,2.389,32391374,2009-11-22,actsin,40,22,35.525,30.3991532046133,18,mixed,1
845,(500) Days of Summer,2009,369188,7.04,2.389,32391374,2009-11-22,director,1,1,35,35,0,all male,1
845,(500) Days of Summer,2009,369188,7.04,2.389,32391374,2009-11-22,writer,1,1,32,32,0,all male,1
2013,10 Things I Hate About You,1999,217333,6.88,2.386,38176108,1999-08-29,actsin,31,19,27.8709677419355,22.3366402380887,12,mixed,3
2013,10 Things I Hate About You,1999,217333,6.88,2.386,38176108,1999-08-29,director,1,1,45,45,0,all male,3
2013,10 Things I Hate About You,1999,217333,6.88,2.386,38176108,1999-08-29,writer,1,0,29,29,1,all female,3
2042,"10,000 BC",2008,107576,5.5,2.267,94784201,2008-06-19,actsin,10,8,43.3,32.4175055339856,2,mixed,1
2042,"10,000 BC",2008,107576,5.5,2.267,94784201,2008-06-19,director,1,1,53,53,0,all male,1
2042,"10,000 BC",2008,107576,5.5,2.267,94784201,2008-06-19,writer,2,2,52.5,53,0,all male,1
2365,101 Dalmatians,1996,72278,5.5,2.062,136189294,2016-08-02,actsin,18,13,52.2222222222222,45.6357517293456,5,mixed,3
2365,101 Dalmatians,1996,72278,5.5,2.062,136189294,2016-08-02,director,1,1,38,38,0,all male,3
2365,101 Dalmatians,1996,72278,5.5,2.062,136189294,2016-08-02,writer,2,1,73,76.1053599626801,1,mixed,3
2393,102 Dalmatians,2000,25917,5.05,2.202,66957026,2016-08-02,actsin,23,16,44.4782608695652,45.0927841585737,7,mixed,3
2393,102 Dalmatians,2000,25917,5.05,2.202,66957026,2016-08-02,director,1,1,38,38,0,all male,3
2393,102 Dalmatians,2000,25917,5.05,2.202,66957026,2016-08-02,writer,1,0,100,100,1,all female,3
2799,12 Years a Slave,2013,424688,7.21,2.449,56671993,2016-08-02,actsin,28,23,40.5357142857143,36.29426093746,5,mixed,3
2799,12 Years a Slave,2013,424688,7.21,2.449,56671993,2016-08-02,director,1,1,44,44,0,all male,3
2799,12 Years a Slave,2013,424688,7.21,2.449,56671993,2016-08-02,writer,1,1,48,48,0,all male,3
2872,127 Hours,2010,273854,7.04,2.389,18335230,2016-08-02,actsin,14,7,32.8571428571429,33.0675748284775,7,mixed,3
2872,127 Hours,2010,273854,7.04,2.389,18335230,2016-08-02,director,1,1,54,54,0,all male,3
2872,127 Hours,2010,273854,7.04,2.389,18335230,2016-08-02,writer,3,3,44,45.5926266535356,0,all male,3
2962,13 Going on 30,2004,119683,6.05,2.121,57231747,2016-08-02,actsin,47,22,26.7659574468085,34.8487676047168,25,mixed,3
2962,13 Going on 30,2004,119683,6.05,2.121,57231747,2016-08-02,director,1,1,43,43,0,all male,3
2962,13 Going on 30,2004,119683,6.05,2.121,57231747,2016-08-02,writer,2,1,33.5,34,1,mixed,3
3180,1408,2007,206451,6.17,2.315,71985628,2016-08-02,actsin,23,18,40.1739130434783,39.2460753524764,5,mixed,3
3180,1408,2007,206451,6.17,2.315,71985628,2016-08-02,director,1,1,47,47,0,all male,3
3180,1408,2007,206451,6.17,2.315,71985628,2016-08-02,writer,3,3,50,59.9999999981374,0,all male,3
3484,17 Again,2009,144283,6.05,2.121,64167069,2009-08-06,actsin,56,34,31.2857142857143,29.3898528572083,22,mixed,3
3484,17 Again,2009,144283,6.05,2.121,64167069,2009-08-06,director,1,1,44,44,0,all male,3
3557,1776,1972,6179,7.15,2.744,6104000,2016-08-02,actsin,36,34,45.3055555555556,45.3410856484159,2,mixed,1
3557,1776,1972,6179,7.15,2.744,6104000,2016-08-02,director,1,1,34,34,0,all male,1
3557,1776,1972,6179,7.15,2.744,6104000,2016-08-02,writer,2,2,42,42,0,all male,1
4186,2 Days in New York,2012,11803,6.05,2.121,632824,2012-11-11,actsin,15,9,47.6,49.2312683868502,6,mixed,3
4186,2 Days in New York,2012,11803,6.05,2.121,632824,2012-11-11,director,1,0,43,43,1,all female,3
4186,2 Days in New York,2012,11803,6.05,2.121,632824,2012-11-11,writer,2,0,40,42.9999999994456,2,all female,3
4187,2 Days in Paris,2007,26571,6.41,2.167,4432981,2007-12-02,actsin,12,7,39.25,41.7472744635113,5,mixed,3
4187,2 Days in Paris,2007,26571,6.41,2.167,4432981,2007-12-02,director,1,0,38,38,1,all female,3
4187,2 Days in Paris,2007,26571,6.41,2.167,4432981,2007-12-02,writer,1,0,38,38,1,all female,3
4206,2 Fast 2 Furious,2003,187441,5.72,2.206,127154901,2003-09-28,actsin,18,16,35.4444444444444,29.4941697167783,2,mixed,1
4206,2 Fast 2 Furious,2003,187441,5.72,2.206,127154901,2003-09-28,director,1,1,35,35,0,all male,1
4206,2 Fast 2 Furious,2003,187441,5.72,2.206,127154901,2003-09-28,writer,6,6,37.3333333333333,38.7133905324462,0,all male,1
4236,2 Guns,2013,153889,6.23,2.109,75612460,2016-08-02,actsin,21,18,43.5238095238095,51.3624932505633,3,mixed,1
4236,2 Guns,2013,153889,6.23,2.109,75612460,2016-08-02,director,1,1,47,47,0,all male,1
4481,20 centímetros,2005,1471,6.86,2.492,4810,2006-11-05,actsin,14,6,39.5,36.4239796809795,8,mixed,3
4481,20 centímetros,2005,1471,6.86,2.492,4810,2006-11-05,director,1,1,32,32,0,all male,3
4481,20 centímetros,2005,1471,6.86,2.492,4810,2006-11-05,writer,1,1,32,32,0,all male,3
4609,200 Cigarettes,1999,12915,5.95,2.202,6851636,1999-05-09,actsin,23,12,29.9565217391304,29.6646334341704,11,mixed,3
4609,200 Cigarettes,1999,12915,5.95,2.202,6851636,1999-05-09,director,1,0,43,43,1,all female,3
4650,2001: A Space Odyssey,1968,416969,7.54,2.661,56954992,2016-08-02,actsin,26,20,34.6923076923077,37.3265672872205,6,mixed,0
4650,2001: A Space Odyssey,1968,416969,7.54,2.661,56954992,2016-08-02,director,1,1,40,40,0,all male,0
4650,2001: A Space Odyssey,1968,416969,7.54,2.661,56954992,2016-08-02,writer,3,3,47.3333333333333,40.0000000020328,0,all male,0
4695,2010,1984,40713,6.25,2.211,40200000,2016-08-02,actsin,23,16,43.4782608695652,43.2124360899956,7,mixed,1
4695,2010,1984,40713,6.25,2.211,40200000,2016-08-02,director,1,1,41,41,0,all male,1
4695,2010,1984,40713,6.25,2.211,40200000,2016-08-02,writer,2,2,54,55.4951733153645,0,all male,1
4711,2012,2009,277484,5.95,2.202,166112167,2010-02-21,actsin,73,56,41.027397260274,39.8981920546805,17,mixed,1
4711,2012,2009,277484,5.95,2.202,166112167,2010-02-21,director,1,1,54,54,0,all male,1
4711,2012,2009,277484,5.95,2.202,166112167,2010-02-21,writer,2,2,53.5,54,0,all male,1
4876,21 & Over,2013,59322,5.72,2.206,25682380,2016-08-02,actsin,18,12,31,31.0507884570551,6,mixed,1
4880,21,2008,189210,6.23,2.109,81159365,2016-08-02,actsin,44,32,37.1136363636364,36.8913486479481,12,mixed,3
4880,21,2008,189210,6.23,2.109,81159365,2016-08-02,director,1,1,35,35,0,all male,3
4880,21,2008,189210,6.23,2.109,81159365,2016-08-02,writer,1,1,39,39,0,all male,3
4911,21 Grams,2003,187139,7.04,2.389,16248701,2004-03-21,actsin,29,18,34.1379310344828,34.7739240763113,11,mixed,3
4911,21 Grams,2003,187139,7.04,2.389,16248701,2004-03-21,director,1,1,40,40,0,all male,3
4911,21 Grams,2003,187139,7.04,2.389,16248701,2004-03-21,writer,1,1,45,45,0,all male,3
4916,21 Jump Street,2012,399639,6.88,2.386,138447667,2012-07-01,actsin,26,17,33.3461538461538,31.8168307080695,9,mixed,2
4916,21 Jump Street,2012,399639,6.88,2.386,138447667,2012-07-01,director,2,2,37,37,0,all male,2
4916,21 Jump Street,2012,399639,6.88,2.386,138447667,2012-07-01,writer,4,4,44.5,39,0,all male,2
5003,22 Jump Street,2014,249343,6.59,2.289,191719337,2016-08-02,actsin,39,29,36.5384615384615,37.2686780250099,10,mixed,2
5003,22 Jump Street,2014,249343,6.59,2.289,191719337,2016-08-02,director,2,2,39,39,0,all male,2
5003,22 Jump Street,2014,249343,6.59,2.289,191719337,2016-08-02,writer,4,4,46.5,41,0,all male,2
5184,24 Hour Party People,2002,26640,6.59,2.289,1130379,2002-10-13,actsin,49,40,37.7959183673469,33.6657169650658,9,mixed,1
5184,24 Hour Party People,2002,26640,6.59,2.289,1130379,2002-10-13,director,1,1,41,41,0,all male,1
5184,24 Hour Party People,2002,26640,6.59,2.289,1130379,2002-10-13,writer,1,1,41,41,0,all male,1
5399,25th Hour,2002,148042,7.04,2.389,13060843,2003-04-06,actsin,36,26,32.8055555555556,34.4470035601348,10,mixed,2
5399,25th Hour,2002,148042,7.04,2.389,13060843,2003-04-06,director,1,1,45,45,0,all male,2
5399,25th Hour,2002,148042,7.04,2.389,13060843,2003-04-06,writer,2,2,32,32,0,all male,2
5453,27 Dresses,2008,121755,6.05,2.121,76808654,2008-05-29,actsin,41,23,34.219512195122,35.2603458559341,18,mixed,3
5453,27 Dresses,2008,121755,6.05,2.121,76808654,2008-05-29,director,1,0,42,42,1,all female,3
5453,27 Dresses,2008,121755,6.05,2.121,76808654,2008-05-29,writer,1,0,41,41,1,all female,3
5489,28 Days,2000,34088,6.05,2.121,37035515,2000-08-06,actsin,32,15,40.96875,37.2008017364922,17,mixed,3
5489,28 Days,2000,34088,6.05,2.121,37035515,2000-08-06,director,1,0,52,52,1,all female,3
5489,28 Days,2000,34088,6.05,2.121,37035515,2000-08-06,writer,1,0,37,37,1,all female,3
5490,28 Days Later...,2002,291384,7.04,2.389,45064915,2016-08-02,actsin,16,13,29.75,31.0180507598051,3,mixed,3
5490,28 Days Later...,2002,291384,7.04,2.389,45064915,2016-08-02,director,1,1,46,46,0,all male,3
5490,28 Days Later...,2002,291384,7.04,2.389,45064915,2016-08-02,writer,1,1,32,32,0,all male,3
5513,28 Weeks Later,2007,208541,6.41,2.167,28638916,2016-08-02,actsin,23,16,34.0869565217391,37.0560663961057,7,mixed,3
5513,28 Weeks Later,2007,208541,6.41,2.167,28638916,2016-08-02,director,1,1,40,40,0,all male,3
5513,28 Weeks Later,2007,208541,6.41,2.167,28638916,2016-08-02,writer,2,2,37.5,35,0,all male,3
5796,3 Days to Kill,2014,67782,6.05,2.121,30697999,2014-05-15,actsin,13,9,46.0769230769231,41.8610134587119,4,mixed,3
5796,3 Days to Kill,2014,67782,6.05,2.121,30697999,2014-05-15,director,1,1,46,46,0,all male,3
5796,3 Days to Kill,2014,67782,6.05,2.121,30697999,2014-05-15,writer,2,2,55,55,0,all male,3
5868,3 Idiots,2009,199139,7.79,2.738,6532908,2010-03-07,actsin,6,5,46.5,38.6974026894039,1,mixed,1
5868,3 Idiots,2009,199139,7.79,2.738,6532908,2010-03-07,director,1,1,47,47,0,all male,1
5868,3 Idiots,2009,199139,7.79,2.738,6532908,2010-03-07,writer,1,1,47,47,0,all male,1
6213,30 Days of Night,2007,136132,6.05,2.121,39568996,2007-11-24,actsin,17,15,37.6470588235294,34.1453901821757,2,mixed,2
6213,30 Days of Night,2007,136132,6.05,2.121,39568996,2007-11-24,director,1,1,38,38,0,all male,2
6213,30 Days of Night,2007,136132,6.05,2.121,39568996,2007-11-24,writer,2,2,42,42,0,all male,2
6261,30 Minutes or Less,2011,76858,6.05,2.121,37053924,2011-09-25,actsin,10,7,37.2,33.775709217494,3,mixed,1
6336,300,2006,597715,7.23,2.627,210614939,2012-07-23,actsin,27,22,39.8518518518519,36.6427675649137,5,mixed,0
6336,300,2006,597715,7.23,2.627,210614939,2012-07-23,director,1,1,40,40,0,all male,0
6336,300,2006,597715,7.23,2.627,210614939,2012-07-23,writer,2,2,44.5,43.98244000622,0,all male,0
6380,300: Rise of an Empire,2014,220140,6.05,2.121,106580051,2016-08-02,actsin,29,25,38.6206896551724,38.3289195770203,4,mixed,1
6380,300: Rise of an Empire,2014,220140,6.05,2.121,106580051,2016-08-02,director,1,1,53,53,0,all male,1
6380,300: Rise of an Empire,2014,220140,6.05,2.121,106580051,2016-08-02,writer,2,2,52.5,51.98244000622,0,all male,1
6764,3:10 to Yuma,2007,234644,7.04,2.389,53606916,2016-08-02,actsin,21,18,34.9523809523809,35.1502850326909,3,mixed,0
6764,3:10 to Yuma,2007,234644,7.04,2.389,53606916,2016-08-02,director,1,1,44,44,0,all male,0
6764,3:10 to Yuma,2007,234644,7.04,2.389,53606916,2016-08-02,writer,3,3,52.6666666666667,81.9999999949941,0,all male,0
7255,42,2013,65407,7.04,2.389,95001343,2013-07-21,actsin,42,40,43.4761904761905,46.5276108778851,2,mixed,2
7255,42,2013,65407,7.04,2.389,95001343,2013-07-21,director,1,1,52,52,0,all male,2
7255,42,2013,65407,7.04,2.389,95001343,2013-07-21,writer,1,1,52,52,0,all male,2
7395,47 Ronin,2013,114681,6.05,2.121,38362475,2016-08-02,actsin,20,17,46,46.1058809134694,3,mixed,2
7395,47 Ronin,2013,114681,6.05,2.121,38362475,2016-08-02,writer,1,1,47,47,0,all male,2
7436,48 Hrs.,1982,51982,6.23,2.109,78868508,2016-08-02,actsin,41,30,32.6829268292683,32.6709321607311,11,mixed,2
7436,48 Hrs.,1982,51982,6.23,2.109,78868508,2016-08-02,director,1,1,40,40,0,all male,2
7436,48 Hrs.,1982,51982,6.23,2.109,78868508,2016-08-02,writer,3,3,37.3333333333333,37.0000000002772,0,all male,2
7874,50 First Dates,2004,261634,6.17,2.315,120908074,2016-08-02,actsin,30,16,36.1333333333333,38.8125292882151,14,mixed,2
7874,50 First Dates,2004,261634,6.17,2.315,120908074,2016-08-02,director,1,1,42,42,0,all male,2
7949,50/50,2011,266211,7.04,2.389,35014192,2011-12-29,actsin,27,14,39.1851851851852,38.2165594564247,13,mixed,2
8080,54,1998,27414,5.72,2.206,16574731,1998-09-27,actsin,66,35,36.0454545454545,32.0467613247248,31,mixed,1
8080,54,1998,27414,5.72,2.206,16574731,1998-09-27,director,1,1,35,35,0,all male,1
8080,54,1998,27414,5.72,2.206,16574731,1998-09-27,writer,1,1,35,35,0,all male,1
9192,8 femmes,2002,23446,6.59,2.289,3076425,2002-12-15,actsin,8,0,48.625,55.8489181010546,8,all female,3
9192,8 femmes,2002,23446,6.59,2.289,3076425,2002-12-15,director,1,1,35,35,0,all male,3
9192,8 femmes,2002,23446,6.59,2.289,3076425,2002-12-15,writer,3,2,47,47,1,mixed,3
9223,8 Mile,2002,182564,6.71,2.3,116724075,2003-03-09,actsin,28,19,32.8571428571429,31.1919777999275,9,mixed,1
9223,8 Mile,2002,182564,6.71,2.3,116724075,2003-03-09,director,1,1,57,57,0,all male,1
9410,84 Charing Cross Road,1987,5742,6.88,2.386,1083486,2016-08-02,actsin,28,18,46.5357142857143,50.7279414658449,10,mixed,3
9410,84 Charing Cross Road,1987,5742,6.88,2.386,1083486,2016-08-02,director,1,1,53,53,0,all male,3
9410,84 Charing Cross Road,1987,5742,6.88,2.386,1083486,2016-08-02,writer,2,1,65.5,66.1325733257311,1,mixed,3
9457,88 Minutes,2007,64996,6.05,2.121,16930884,2008-05-18,actsin,23,15,36,42.0346623645568,8,mixed,1
9457,88 Minutes,2007,64996,6.05,2.121,16930884,2008-05-18,director,1,1,58,58,0,all male,1
9457,88 Minutes,2007,64996,6.05,2.121,16930884,2008-05-18,writer,1,1,48,48,0,all male,1
9514,8MM,1999,103571,6.05,2.121,36663315,2016-08-02,actsin,28,19,41.1428571428571,39.5698717800115,9,mixed,1
9514,8MM,1999,103571,6.05,2.121,36663315,2016-08-02,director,1,1,60,60,0,all male,1
9514,8MM,1999,103571,6.05,2.121,36663315,2016-08-02,writer,1,1,35,35,0,all male,1
9528,9,2009,109403,6.63,2.195,31743332,2009-11-29,actsin,8,7,55.375,61.1402716512356,1,mixed,0
9624,9 Songs,2004,17518,5.5,2.267,49835,2005-07-31,actsin,16,15,34.5625,32.7675150341837,1,mixed,0
9624,9 Songs,2004,17518,5.5,2.267,49835,2005-07-31,director,1,1,43,43,0,all male,0
9624,9 Songs,2004,17518,5.5,2.267,49835,2005-07-31,writer,1,1,43,43,0,all male,0
10414,A Beautiful Mind,2001,594894,7.21,2.449,170742341,2016-08-02,actsin,52,41,35.4807692307692,41.5112394568614,11,mixed,1
10414,A Beautiful Mind,2001,594894,7.21,2.449,170742341,2016-08-02,director,1,1,47,47,0,all male,1
10414,A Beautiful Mind,2001,594894,7.21,2.449,170742341,2016-08-02,writer,2,1,46.5,45.6374000103666,1,mixed,1
11093,A Bridge Too Far,1977,39571,6.73,2.14,50800000,2016-08-02,actsin,95,89,46.9368421052632,43.3554659090652,6,mixed,1
11093,A Bridge Too Far,1977,39571,6.73,2.14,50800000,2016-08-02,director,1,1,54,54,0,all male,1
11093,A Bridge Too Far,1977,39571,6.73,2.14,50800000,2016-08-02,writer,2,2,51.5,52.1325733257311,0,all male,1
11254,A Bug's Life,1998,206903,6.41,2.167,162798565,2016-08-02,actsin,53,37,37.2641509433962,40.5885646161539,16,mixed,3
11254,A Bug's Life,1998,206903,6.41,2.167,162798565,2016-08-02,director,2,2,37,37,0,all male,3
11254,A Bug's Life,1998,206903,6.41,2.167,162798565,2016-08-02,writer,4,4,36.25,37.4600533278045,0,all male,3
12027,A Chorus Line,1985,7375,5.95,2.202,14202899,2016-08-02,actsin,40,23,30.725,27.1749706954792,17,mixed,3
12027,A Chorus Line,1985,7375,5.95,2.202,14202899,2016-08-02,director,1,1,62,62,0,all male,3
12027,A Chorus Line,1985,7375,5.95,2.202,14202899,2016-08-02,writer,4,4,51.75,54.365281012575,0,all male,3
12091,A Christmas Story,1983,104308,7.23,2.627,19294144,2016-08-02,actsin,18,15,29.7777777777778,33.6300766471937,3,mixed,1
12091,A Christmas Story,1983,104308,7.23,2.627,19294144,2016-08-02,director,1,1,44,44,0,all male,1
12091,A Christmas Story,1983,104308,7.23,2.627,19294144,2016-08-02,writer,4,3,53,62,1,mixed,1
12158,A Cinderella Story,2004,61138,6.32,2.4,51438175,2016-08-02,actsin,38,17,28.5526315789474,28.9581050950191,21,mixed,3
12158,A Cinderella Story,2004,61138,6.32,2.4,51438175,2016-08-02,director,1,1,45,45,0,all male,3
12284,A Clockwork Orange,1971,544982,7.38,2.563,26589355,1973-12-31,actsin,54,38,48.3518518518519,40.9971758885975,16,mixed,1
12284,A Clockwork Orange,1971,544982,7.38,2.563,26589355,1973-12-31,director,1,1,43,43,0,all male,1
12284,A Clockwork Orange,1971,544982,7.38,2.563,26589355,1973-12-31,writer,2,2,48.5,47.8674266742689,0,all male,1
13125,A Dangerous Method,2011,79272,6.05,2.121,5702083,2012-04-29,actsin,22,13,39.0909090909091,39.2162990576852,9,mixed,3
13125,A Dangerous Method,2011,79272,6.05,2.121,5702083,2012-04-29,director,1,1,68,68,0,all male,3
13125,A Dangerous Method,2011,79272,6.05,2.121,5702083,2012-04-29,writer,2,2,65,65,0,all male,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,actsin,32,20,48.3125,42.1762961147115,12,mixed,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,director,1,1,58,58,0,all male,3
14027,A Dirty Shame,2004,10576,5.05,2.539,1339668,2004-11-07,writer,1,1,58,58,0,all male,3
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,actsin,25,24,35.6,36.5273912816218,1,mixed,1
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,director,1,1,45,45,0,all male,1
15005,A Few Good Men,1992,179109,7.04,2.389,141340178,2016-08-02,writer,2,2,31,31,0,all male,1
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,actsin,3,3,46.3333333333333,45.6881820553212,0,all male,0
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,director,1,1,41,41,0,all male,0
15046,A Field in England,2013,6701,6.05,2.224,30716,2014-03-16,writer,1,1,41,41,0,all male,0
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,actsin,27,21,48.2592592592593,45.4561215896214,6,mixed,3
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,director,2,2,63.5,63.5,0,all male,3
15226,A Fish Called Wanda,1988,106942,7.04,2.389,63493712,2016-08-02,writer,3,3,58.6666666666667,49.0000000014939,0,all male,3
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,actsin,34,26,41.1176470588235,41.7059213626852,8,mixed,1
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,director,1,1,43,43,0,all male,1
16317,A Good Day to Die Hard,2013,163098,5.5,2.062,67349198,2016-08-02,writer,1,1,77,77,0,all male,1
16454,A Good Woman,2004,9471,6.05,2.121,223144,2006-02-19,actsin,10,6,49.2,43.1738691704558,4,mixed,3
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,actsin,24,16,36.6666666666667,35.8632032956099,8,mixed,2
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,director,1,1,33,33,0,all male,2
16462,A Goofy Movie,1995,33402,6.55,2.479,35348597,2016-08-02,writer,5,5,43.6,45.1280465878858,0,all male,2
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,actsin,22,17,36.4545454545455,36.9670004496073,5,mixed,1
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,director,1,1,41,41,0,all male,1
16637,A Guide to Recognizing Your Saints,2006,22047,6.88,2.386,516139,2006-11-19,writer,2,2,41,41,0,all male,1
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,actsin,14,11,31.8571428571429,43.4441484086214,3,mixed,3
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,director,1,1,62,62,0,all male,3
17081,A History of Violence,2005,183946,6.71,2.226,31493782,2006-02-05,writer,1,1,56,56,0,all male,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,actsin,12,8,33.4166666666667,27.0068129786215,4,mixed,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,director,1,1,44,44,0,all male,3
17161,A Home at the End of the World,2004,11947,6.55,2.479,1029872,2013-06-06,writer,2,2,52,52,0,all male,3
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,actsin,25,20,34.76,28.6658984323058,5,mixed,2
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,director,1,1,40,40,0,all male,2
17918,A Knight's Tale,2001,134785,6.68,2.4,56569702,2016-08-02,writer,1,1,40,40,0,all male,2
18182,A Late Quartet,2012,10724,6.63,2.195,1561577,2013-03-10,actsin,13,6,52.4615384615385,52.7790018840516,7,mixed,3
18182,A Late Quartet,2012,10724,6.63,2.195,1561577,2013-03-10,writer,1,1,37,37,0,all male,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,actsin,44,23,40.1363636363636,32.7949944792905,21,mixed,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,director,1,0,49,49,1,all female,3
18211,A League of Their Own,1992,70308,6.88,2.386,107533928,2016-08-02,writer,2,2,43.5,44,0,all male,3
18628,A Little Bit of Heaven,2011,22161,6.38,2.306,10011,2012-05-06,actsin,27,18,39.3333333333333,42.6185196398423,9,mixed,3
18628,A Little Bit of Heaven,2011,22161,6.38,2.306,10011,2012-05-06,writer,1,0,37,37,1,all female,3
18701,A Little Help,2010,2607,5.72,2.206,85789,2011-07-31,actsin,22,12,46.9090909090909,37.1071291724668,10,mixed,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,actsin,11,7,36.8181818181818,42.3917062317902,4,mixed,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,director,1,1,53,53,0,all male,3
18928,A Long Way Down,2014,23871,6.05,2.121,7435,2014-07-20,writer,2,2,46.5,46.5,0,all male,3
19063,A Love Song for Bobby Long,2004,21897,6.88,2.386,159171,2005-02-13,actsin,15,12,38.2,38.3666747231445,3,mixed,3
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,actsin,47,32,41.2978723404255,43.5755411229926,15,mixed,1
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,director,1,1,59,59,0,all male,1
19411,A Man for All Seasons,1966,23308,7.23,2.627,28350000,2016-08-02,writer,2,2,42,42,0,all male,1
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,actsin,26,19,39.7692307692308,40.6507508216284,7,mixed,2
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,director,1,1,43,43,0,all male,2
20085,A Midsummer Night's Dream,1999,21113,6.05,2.121,16071990,1999-08-29,writer,1,1,43,43,0,all male,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,actsin,41,34,47.2439024390244,44.3986176938083,7,mixed,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,director,1,1,41,41,0,all male,2
20183,A Million Ways to Die in the West,2014,132830,6.05,2.121,43139300,2016-08-02,writer,3,3,41.3333333333333,41,0,all male,2
20652,A Most Violent Year,2014,43916,6.41,2.167,5749134,2015-04-26,actsin,19,14,54.5789473684211,40.5389321230898,5,mixed,3
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,actsin,23,16,48.3913043478261,42.4707286670658,7,mixed,2
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,director,1,1,59,59,0,all male,2
20653,A Most Wanted Man,2014,55843,6.41,2.167,17053959,2014-09-28,writer,1,1,83,83,0,all male,2
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,actsin,15,9,36,33.2276152259137,6,mixed,3
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,director,1,1,48,48,0,all male,3
21434,A Nightmare on Elm Street,2010,73961,5.55,2.156,63075011,2016-08-02,writer,4,4,55.75,59.8988157476645,0,all male,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,actsin,19,11,37.9473684210526,27.0250197943484,8,mixed,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,director,1,1,29,29,0,all male,3
21436,A Nightmare on Elm Street 3: Dream Warriors,1987,48664,6.05,2.121,44793222,2016-08-02,writer,7,7,38.1428571428571,47.9999999989743,0,all male,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,actsin,16,8,27.375,34.218716364076,8,mixed,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,director,1,1,29,29,0,all male,3
21437,A Nightmare on Elm Street 4: The Dream Master,1988,35311,5.5,2.062,49369899,2016-08-02,writer,3,3,34.3333333333333,40.4972593889779,0,all male,3
21438,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,42439,5.5,2.062,29999213,2016-08-02,actsin,19,12,32.4736842105263,31.1692519578509,7,mixed,3
